ano,mes,sigla_uf,ddd,tecnologia,sinal,acessos
2014,7,GO,62,Dados Banda Larga,3G,121127
2014,7,GO,62,GSM,2G,3199685
2014,7,GO,62,LTE,4G,90497
2014,7,GO,62,M2M Especial,M2M,6030
2014,7,GO,62,M2M Padrão,M2M,41438
2014,7,GO,62,WCDMA,3G,3089644
2014,7,GO,64,CDMA IS 95,2G,820
2014,7,GO,64,Dados Banda Larga,3G,36995
2014,7,GO,64,GSM,2G,1142302
2014,7,GO,64,LTE,4G,18814
2014,7,GO,64,M2M Especial,M2M,301
2014,7,GO,64,M2M Padrão,M2M,8151
2014,7,GO,64,WCDMA,3G,1012700
2014,7,MA,98,CDMA IS 95,2G,18
2014,7,MA,98,Dados Banda Larga,3G,70916
2014,7,MA,98,GSM,2G,2454579
2014,7,MA,98,LTE,4G,28588
2014,7,MA,98,M2M Especial,M2M,1160
2014,7,MA,98,M2M Padrão,M2M,17541
2014,7,MA,98,WCDMA,3G,1680856
2014,7,MA,99,CDMA IS 95,2G,14
2014,7,MA,99,Dados Banda Larga,3G,15204
2014,7,MA,99,GSM,2G,1438170
2014,7,MA,99,LTE,4G,11742
2014,7,MA,99,M2M Especial,M2M,140
2014,7,MA,99,M2M Padrão,M2M,974
2014,7,MA,99,WCDMA,3G,797567
2014,7,MG,31,Dados Banda Larga,3G,351366
2014,7,MG,31,GSM,2G,5591016
2014,7,MG,31,LTE,4G,168634
2014,7,MG,31,M2M Especial,M2M,14081
2014,7,MG,31,M2M Padrão,M2M,264143
2014,7,MG,31,WCDMA,3G,4620436
2014,7,MG,32,Dados Banda Larga,3G,71039
2014,7,MG,32,GSM,2G,1396397
2014,7,MG,32,LTE,4G,22189
2014,7,MG,32,M2M Especial,M2M,2427
2014,7,MG,32,M2M Padrão,M2M,48239
2014,7,MG,32,WCDMA,3G,1014158
2014,7,MG,33,Dados Banda Larga,3G,22941
2014,7,MG,33,GSM,2G,1432822
2014,7,MG,33,LTE,4G,10917
2014,7,MG,33,M2M Especial,M2M,1562
2014,7,MG,33,M2M Padrão,M2M,16863
2014,7,MG,33,WCDMA,3G,689909
2014,7,MG,34,Dados Banda Larga,3G,93784
2014,7,MG,34,GSM,2G,1516596
2014,7,MG,34,LTE,4G,26727
2014,7,MG,34,M2M Especial,M2M,2115
2014,7,MG,34,M2M Padrão,M2M,28206
2014,7,MG,34,WCDMA,3G,1603588
2014,7,MG,35,Dados Banda Larga,3G,80431
2014,7,MG,35,GSM,2G,1960206
2014,7,MG,35,LTE,4G,27738
2014,7,MG,35,M2M Especial,M2M,4421
2014,7,MG,35,M2M Padrão,M2M,13835
2014,7,MG,35,WCDMA,3G,1287331
2014,7,MG,37,Dados Banda Larga,3G,37844
2014,7,MG,37,GSM,2G,923637
2014,7,MG,37,LTE,4G,14187
2014,7,MG,37,M2M Especial,M2M,835
2014,7,MG,37,M2M Padrão,M2M,4248
2014,7,MG,37,WCDMA,3G,639397
2014,7,MG,38,Dados Banda Larga,3G,45562
2014,7,MG,38,GSM,2G,1597861
2014,7,MG,38,LTE,4G,13450
2014,7,MG,38,M2M Especial,M2M,20
2014,7,MG,38,M2M Padrão,M2M,36979
2014,7,MG,38,WCDMA,3G,809532
2014,7,MS,67,CDMA IS 95,2G,723
2014,7,MS,67,Dados Banda Larga,3G,88679
2014,7,MS,67,GSM,2G,1710024
2014,7,MS,67,LTE,4G,50136
2014,7,MS,67,M2M Especial,M2M,2099
2014,7,MS,67,M2M Padrão,M2M,197322
2014,7,MS,67,WCDMA,3G,1728509
2014,7,MT,65,CDMA IS 95,2G,496
2014,7,MT,65,Dados Banda Larga,3G,65390
2014,7,MT,65,GSM,2G,1163300
2014,7,MT,65,LTE,4G,39951
2014,7,MT,65,M2M Especial,M2M,11736
2014,7,MT,65,M2M Padrão,M2M,76816
2014,7,MT,65,WCDMA,3G,1255251
2014,7,MT,66,CDMA IS 95,2G,238
2014,7,MT,66,Dados Banda Larga,3G,34967
2014,7,MT,66,GSM,2G,1179005
2014,7,MT,66,LTE,4G,21888
2014,7,MT,66,M2M Especial,M2M,1151
2014,7,MT,66,M2M Padrão,M2M,9449
2014,7,MT,66,WCDMA,3G,826470
2014,7,PA,91,CDMA IS 95,2G,7
2014,7,PA,91,Dados Banda Larga,3G,126073
2014,7,PA,91,GSM,2G,3622597
2014,7,PA,91,LTE,4G,55048
2014,7,PA,91,M2M Especial,M2M,1000
2014,7,PA,91,M2M Padrão,M2M,37755
2014,7,PA,91,WCDMA,3G,2535300
2014,7,PA,93,CDMA IS 95,2G,2
2014,7,PA,93,Dados Banda Larga,3G,14597
2014,7,PA,93,GSM,2G,625887
2014,7,PA,93,LTE,4G,10029
2014,7,PA,93,M2M Especial,M2M,100
2014,7,PA,93,M2M Padrão,M2M,9936
2014,7,PA,93,WCDMA,3G,423106
2014,7,PA,94,CDMA IS 95,2G,4
2014,7,PA,94,Dados Banda Larga,3G,18045
2014,7,PA,94,GSM,2G,1066612
2014,7,PA,94,LTE,4G,12769
2014,7,PA,94,M2M Especial,M2M,50
2014,7,PA,94,M2M Padrão,M2M,841
2014,7,PA,94,WCDMA,3G,673713
2014,7,PB,83,Dados Banda Larga,3G,65239
2014,7,PB,83,GSM,2G,2730656
2014,7,PB,83,LTE,4G,29936
2014,7,PB,83,M2M Especial,M2M,8339
2014,7,PB,83,M2M Padrão,M2M,115456
2014,7,PB,83,WCDMA,3G,2078769
2014,7,PE,81,Dados Banda Larga,3G,189197
2014,7,PE,81,GSM,2G,5338172
2014,7,PE,81,LTE,4G,91661
2014,7,PE,81,M2M Especial,M2M,15505
2014,7,PE,81,M2M Padrão,M2M,181501
2014,7,PE,81,WCDMA,3G,4471806
2014,7,PE,87,Dados Banda Larga,3G,20128
2014,7,PE,87,GSM,2G,1637941
2014,7,PE,87,LTE,4G,9581
2014,7,PE,87,M2M Padrão,M2M,774
2014,7,PE,87,WCDMA,3G,840354
2014,7,PI,86,Dados Banda Larga,3G,48160
2014,7,PI,86,GSM,2G,1554282
2014,7,PI,86,LTE,4G,18813
2014,7,PI,86,M2M Especial,M2M,2000
2014,7,PI,86,M2M Padrão,M2M,27125
2014,7,PI,86,WCDMA,3G,1254958
2014,7,PI,89,Dados Banda Larga,3G,9944
2014,7,PI,89,GSM,2G,724135
2014,7,PI,89,LTE,4G,3014
2014,7,PI,89,M2M Especial,M2M,20
2014,7,PI,89,M2M Padrão,M2M,330
2014,7,PI,89,WCDMA,3G,371529
2014,7,PR,41,CDMA IS 95,2G,9
2014,7,PR,41,Dados Banda Larga,3G,168933
2014,7,PR,41,GSM,2G,2352072
2014,7,PR,41,LTE,4G,110410
2014,7,PR,41,M2M Especial,M2M,63140
2014,7,PR,41,M2M Padrão,M2M,345918
2014,7,PR,41,WCDMA,3G,2546595
2014,7,PR,42,CDMA IS 95,2G,3
2014,7,PR,42,Dados Banda Larga,3G,25540
2014,7,PR,42,GSM,2G,1014195
2014,7,PR,42,LTE,4G,14433
2014,7,PR,42,M2M Especial,M2M,26
2014,7,PR,42,M2M Padrão,M2M,80489
2014,7,PR,42,WCDMA,3G,733288
2014,7,PR,43,CDMA IS 95,2G,3
2014,7,PR,43,Dados Banda Larga,3G,45116
2014,7,PR,43,GSM,2G,1390124
2014,7,PR,43,LTE,4G,31272
2014,7,PR,43,M2M Especial,M2M,9067
2014,7,PR,43,M2M Padrão,M2M,205513
2014,7,PR,43,WCDMA,3G,1009953
2014,7,PR,44,CDMA IS 95,2G,3
2014,7,PR,44,Dados Banda Larga,3G,35547
2014,7,PR,44,GSM,2G,1436352
2014,7,PR,44,LTE,4G,32451
2014,7,PR,44,M2M Especial,M2M,2402
2014,7,PR,44,M2M Padrão,M2M,29173
2014,7,PR,44,WCDMA,3G,977221
2014,7,PR,45,CDMA IS 95,2G,3
2014,7,PR,45,Dados Banda Larga,3G,25500
2014,7,PR,45,GSM,2G,832466
2014,7,PR,45,LTE,4G,20015
2014,7,PR,45,M2M Especial,M2M,265
2014,7,PR,45,M2M Padrão,M2M,7141
2014,7,PR,45,WCDMA,3G,584585
2014,7,PR,46,Dados Banda Larga,3G,6887
2014,7,PR,46,GSM,2G,471163
2014,7,PR,46,LTE,4G,5236
2014,7,PR,46,M2M Especial,M2M,2020
2014,7,PR,46,M2M Padrão,M2M,76234
2014,7,PR,46,WCDMA,3G,259178
2014,7,RJ,21,CDMA IS 95,2G,84
2014,7,RJ,21,Dados Banda Larga,3G,761996
2014,7,RJ,21,GSM,2G,7296343
2014,7,RJ,21,LTE,4G,421569
2014,7,RJ,21,M2M Especial,M2M,21770
2014,7,RJ,21,M2M Padrão,M2M,384361
2014,7,RJ,21,WCDMA,3G,10200800
2014,7,RJ,22,CDMA IS 95,2G,64
2014,7,RJ,22,Dados Banda Larga,3G,73172
2014,7,RJ,22,GSM,2G,1515387
2014,7,RJ,22,LTE,4G,39359
2014,7,RJ,22,M2M Especial,M2M,35
2014,7,RJ,22,M2M Padrão,M2M,13579
2014,7,RJ,22,WCDMA,3G,1357577
2014,7,RJ,24,CDMA IS 95,2G,30
2014,7,RJ,24,Dados Banda Larga,3G,61755
2014,7,RJ,24,GSM,2G,1057247
2014,7,RJ,24,LTE,4G,27049
2014,7,RJ,24,M2M Especial,M2M,580
2014,7,RJ,24,M2M Padrão,M2M,112815
2014,7,RJ,24,WCDMA,3G,1127539
2014,7,RN,84,Dados Banda Larga,3G,59553
2014,7,RN,84,GSM,2G,2517210
2014,7,RN,84,LTE,4G,39894
2014,7,RN,84,M2M Especial,M2M,2081
2014,7,RN,84,M2M Padrão,M2M,28419
2014,7,RN,84,WCDMA,3G,1951864
2014,7,RO,69,CDMA IS 95,2G,459
2014,7,RO,69,Dados Banda Larga,3G,44071
2014,7,RO,69,GSM,2G,1228395
2014,7,RO,69,LTE,4G,21246
2014,7,RO,69,M2M Especial,M2M,20
2014,7,RO,69,M2M Padrão,M2M,6758
2014,7,RO,69,WCDMA,3G,1098151
2014,7,RR,95,CDMA IS 95,2G,12
2014,7,RR,95,Dados Banda Larga,3G,7388
2014,7,RR,95,GSM,2G,227974
2014,7,RR,95,LTE,4G,9094
2014,7,RR,95,M2M Especial,M2M,700
2014,7,RR,95,M2M Padrão,M2M,1343
2014,7,RR,95,WCDMA,3G,261420
2014,7,RS,51,CDMA IS 95,2G,2768
2014,7,RS,51,Dados Banda Larga,3G,365808
2014,7,RS,51,GSM,2G,4124395
2014,7,RS,51,LTE,4G,131121
2014,7,RS,51,M2M Especial,M2M,6687
2014,7,RS,51,M2M Padrão,M2M,362180
2014,7,RS,51,WCDMA,3G,3953752
2014,7,RS,53,CDMA IS 95,2G,873
2014,7,RS,53,Dados Banda Larga,3G,58519
2014,7,RS,53,GSM,2G,920893
2014,7,RS,53,LTE,4G,10642
2014,7,RS,53,M2M Especial,M2M,2283
2014,7,RS,53,M2M Padrão,M2M,291333
2014,7,RS,53,WCDMA,3G,630337
2014,7,RS,54,CDMA IS 95,2G,67
2014,7,RS,54,Dados Banda Larga,3G,102930
2014,7,RS,54,GSM,2G,1377813
2014,7,RS,54,LTE,4G,37202
2014,7,RS,54,M2M Especial,M2M,1484
2014,7,RS,54,M2M Padrão,M2M,37008
2014,7,RS,54,WCDMA,3G,1203040
2014,7,RS,55,CDMA IS 95,2G,1863
2014,7,RS,55,Dados Banda Larga,3G,91188
2014,7,RS,55,GSM,2G,1716532
2014,7,RS,55,LTE,4G,17616
2014,7,RS,55,M2M Especial,M2M,126
2014,7,RS,55,M2M Padrão,M2M,21110
2014,7,RS,55,WCDMA,3G,1023966
2014,7,SC,47,CDMA IS 95,2G,3
2014,7,SC,47,Dados Banda Larga,3G,94595
2014,7,SC,47,GSM,2G,1946764
2014,7,SC,47,LTE,4G,62505
2014,7,SC,47,M2M Especial,M2M,1232
2014,7,SC,47,M2M Padrão,M2M,51744
2014,7,SC,47,WCDMA,3G,1740932
2014,7,SC,48,CDMA IS 95,2G,8
2014,7,SC,48,Dados Banda Larga,3G,68766
2014,7,SC,48,GSM,2G,1422926
2014,7,SC,48,LTE,4G,50095
2014,7,SC,48,M2M Especial,M2M,966
2014,7,SC,48,M2M Padrão,M2M,55191
2014,7,SC,48,WCDMA,3G,1274530
2014,7,SC,49,CDMA IS 95,2G,1
2014,7,SC,49,Dados Banda Larga,3G,34749
2014,7,SC,49,GSM,2G,1235982
2014,7,SC,49,LTE,4G,15774
2014,7,SC,49,M2M Especial,M2M,5049
2014,7,SC,49,M2M Padrão,M2M,54699
2014,7,SC,49,WCDMA,3G,821285
2014,7,SE,79,CDMA IS 95,2G,10
2014,7,SE,79,Dados Banda Larga,3G,47041
2014,7,SE,79,GSM,2G,1249581
2014,7,SE,79,LTE,4G,36567
2014,7,SE,79,M2M Especial,M2M,160
2014,7,SE,79,M2M Padrão,M2M,17438
2014,7,SE,79,WCDMA,3G,1331913
2014,7,SP,11,CDMA IS 95,2G,376
2014,7,SP,11,Dados Banda Larga,3G,1251283
2014,7,SP,11,GSM,2G,14142414
2014,7,SP,11,LTE,4G,778771
2014,7,SP,11,M2M Especial,M2M,98355
2014,7,SP,11,M2M Padrão,M2M,1919832
2014,7,SP,11,WCDMA,3G,17617853
2014,7,SP,12,CDMA IS 95,2G,180
2014,7,SP,12,Dados Banda Larga,3G,106611
2014,7,SP,12,GSM,2G,1495103
2014,7,SP,12,LTE,4G,46569
2014,7,SP,12,M2M Especial,M2M,1366
2014,7,SP,12,M2M Padrão,M2M,329890
2014,7,SP,12,WCDMA,3G,1685394
2014,7,SP,13,CDMA IS 95,2G,28
2014,7,SP,13,Dados Banda Larga,3G,78305
2014,7,SP,13,GSM,2G,1195595
2014,7,SP,13,LTE,4G,41479
2014,7,SP,13,M2M Especial,M2M,1007
2014,7,SP,13,M2M Padrão,M2M,91108
2014,7,SP,13,WCDMA,3G,1370406
2014,7,SP,14,CDMA IS 95,2G,70
2014,7,SP,14,Dados Banda Larga,3G,61400
2014,7,SP,14,GSM,2G,1378877
2014,7,SP,14,LTE,4G,41654
2014,7,SP,14,M2M Especial,M2M,13283
2014,7,SP,14,M2M Padrão,M2M,188111
2014,7,SP,14,WCDMA,3G,1361966
2014,7,SP,15,CDMA IS 95,2G,265
2014,7,SP,15,Dados Banda Larga,3G,45243
2014,7,SP,15,GSM,2G,1163902
2014,7,SP,15,LTE,4G,36098
2014,7,SP,15,M2M Especial,M2M,11916
2014,7,SP,15,M2M Padrão,M2M,215619
2014,7,SP,15,WCDMA,3G,1209770
2014,7,SP,16,CDMA IS 95,2G,175
2014,7,SP,16,Dados Banda Larga,3G,87906
2014,7,SP,16,GSM,2G,1736989
2014,7,SP,16,LTE,4G,58342
2014,7,SP,16,M2M Especial,M2M,953
2014,7,SP,16,M2M Padrão,M2M,126515
2014,7,SP,16,WCDMA,3G,2148852
2014,7,SP,17,CDMA IS 95,2G,145
2014,7,SP,17,Dados Banda Larga,3G,59509
2014,7,SP,17,GSM,2G,1285744
2014,7,SP,17,LTE,4G,35864
2014,7,SP,17,M2M Especial,M2M,24845
2014,7,SP,17,M2M Padrão,M2M,168404
2014,7,SP,17,WCDMA,3G,1391347
2014,7,SP,18,CDMA IS 95,2G,146
2014,7,SP,18,Dados Banda Larga,3G,36699
2014,7,SP,18,GSM,2G,1182676
2014,7,SP,18,LTE,4G,27903
2014,7,SP,18,M2M Especial,M2M,72
2014,7,SP,18,M2M Padrão,M2M,70498
2014,7,SP,18,WCDMA,3G,1103921
2014,7,SP,19,CDMA IS 95,2G,202
2014,7,SP,19,Dados Banda Larga,3G,237775
2014,7,SP,19,GSM,2G,3226431
2014,7,SP,19,LTE,4G,129128
2014,7,SP,19,M2M Especial,M2M,18010
2014,7,SP,19,M2M Padrão,M2M,1717012
2014,7,SP,19,WCDMA,3G,3932371
2014,7,TO,63,CDMA IS 95,2G,406
2014,7,TO,63,Dados Banda Larga,3G,34734
2014,7,TO,63,GSM,2G,1104527
2014,7,TO,63,LTE,4G,14867
2014,7,TO,63,M2M Especial,M2M,90
2014,7,TO,63,M2M Padrão,M2M,12270
2014,7,TO,63,WCDMA,3G,794704
2014,8,AC,68,CDMA IS 95,2G,21
2014,8,AC,68,Dados Banda Larga,3G,15202
2014,8,AC,68,GSM,2G,411462
2014,8,AC,68,LTE,4G,12277
2014,8,AC,68,M2M Especial,M2M,13
2014,8,AC,68,M2M Padrão,M2M,368
2014,8,AC,68,WCDMA,3G,457210
2014,8,AL,82,Dados Banda Larga,3G,51578
2014,8,AL,82,GSM,2G,2231317
2014,8,AL,82,LTE,4G,31775
2014,8,AL,82,M2M Especial,M2M,2949
2014,8,AL,82,M2M Padrão,M2M,34536
2014,8,AL,82,WCDMA,3G,1736355
2014,8,AM,92,CDMA IS 95,2G,25
2014,8,AM,92,Dados Banda Larga,3G,73597
2014,8,AM,92,GSM,2G,1459380
2014,8,AM,92,LTE,4G,72045
2014,8,AM,92,M2M Especial,M2M,1870
2014,8,AM,92,M2M Padrão,M2M,79259
2014,8,AM,92,WCDMA,3G,1993626
2014,8,AM,97,CDMA IS 95,2G,3
2014,8,AM,97,Dados Banda Larga,3G,1609
2014,8,AM,97,GSM,2G,265399
2014,8,AM,97,LTE,4G,3068
2014,8,AM,97,M2M Padrão,M2M,400
2014,8,AM,97,WCDMA,3G,165088
2014,8,AP,96,CDMA IS 95,2G,9
2014,8,AP,96,Dados Banda Larga,3G,13137
2014,8,AP,96,GSM,2G,446013
2014,8,AP,96,LTE,4G,13805
2014,8,AP,96,M2M Especial,M2M,3270
2014,8,AP,96,M2M Padrão,M2M,3780
2014,8,AP,96,WCDMA,3G,453111
2014,8,BA,71,CDMA IS 95,2G,14
2014,8,BA,71,Dados Banda Larga,3G,145459
2014,8,BA,71,GSM,2G,3354765
2014,8,BA,71,LTE,4G,87010
2014,8,BA,71,M2M Especial,M2M,4279
2014,8,BA,71,M2M Padrão,M2M,90335
2014,8,BA,71,WCDMA,3G,3610746
2014,8,BA,73,CDMA IS 95,2G,3
2014,8,BA,73,Dados Banda Larga,3G,35925
2014,8,BA,73,GSM,2G,1645510
2014,8,BA,73,LTE,4G,14969
2014,8,BA,73,M2M Especial,M2M,1212
2014,8,BA,73,M2M Padrão,M2M,1925
2014,8,BA,73,WCDMA,3G,1094420
2014,8,BA,74,CDMA IS 95,2G,4
2014,8,BA,74,Dados Banda Larga,3G,12188
2014,8,BA,74,GSM,2G,1010682
2014,8,BA,74,LTE,4G,6056
2014,8,BA,74,M2M Especial,M2M,150
2014,8,BA,74,M2M Padrão,M2M,8961
2014,8,BA,74,WCDMA,3G,500397
2014,8,BA,75,CDMA IS 95,2G,3
2014,8,BA,75,Dados Banda Larga,3G,31479
2014,8,BA,75,GSM,2G,2483836
2014,8,BA,75,LTE,4G,23288
2014,8,BA,75,M2M Especial,M2M,537
2014,8,BA,75,M2M Padrão,M2M,10122
2014,8,BA,75,WCDMA,3G,1877237
2014,8,BA,77,CDMA IS 95,2G,2
2014,8,BA,77,Dados Banda Larga,3G,24009
2014,8,BA,77,GSM,2G,1546311
2014,8,BA,77,LTE,4G,13870
2014,8,BA,77,M2M Especial,M2M,766
2014,8,BA,77,M2M Padrão,M2M,7827
2014,8,BA,77,WCDMA,3G,814935
2014,8,CE,85,Dados Banda Larga,3G,132116
2014,8,CE,85,GSM,2G,3637771
2014,8,CE,85,LTE,4G,74180
2014,8,CE,85,M2M Especial,M2M,16152
2014,8,CE,85,M2M Padrão,M2M,115044
2014,8,CE,85,WCDMA,3G,3105827
2014,8,CE,88,Dados Banda Larga,3G,24856
2014,8,CE,88,GSM,2G,2474896
2014,8,CE,88,LTE,4G,18919
2014,8,CE,88,M2M Padrão,M2M,363
2014,8,CE,88,WCDMA,3G,1803912
2014,8,DF,61,CDMA IS 95,2G,677
2014,8,DF,61,Dados Banda Larga,3G,202102
2014,8,DF,61,GSM,2G,2710958
2014,8,DF,61,LTE,4G,171933
2014,8,DF,61,M2M Especial,M2M,10637
2014,8,DF,61,M2M Padrão,M2M,173800
2014,8,DF,61,WCDMA,3G,3624086
2014,8,ES,27,CDMA IS 95,2G,36
2014,8,ES,27,Dados Banda Larga,3G,90041
2014,8,ES,27,GSM,2G,1815015
2014,8,ES,27,LTE,4G,72678
2014,8,ES,27,M2M Especial,M2M,4816
2014,8,ES,27,M2M Padrão,M2M,84741
2014,8,ES,27,WCDMA,3G,1722444
2014,8,ES,28,CDMA IS 95,2G,10
2014,8,ES,28,Dados Banda Larga,3G,12363
2014,8,ES,28,GSM,2G,365947
2014,8,ES,28,LTE,4G,9021
2014,8,ES,28,M2M Especial,M2M,199
2014,8,ES,28,M2M Padrão,M2M,1228
2014,8,ES,28,WCDMA,3G,298829
2014,8,GO,62,CDMA IS 95,2G,1753
2014,8,GO,62,Dados Banda Larga,3G,119140
2014,8,GO,62,GSM,2G,3073814
2014,8,GO,62,LTE,4G,102690
2014,8,GO,62,M2M Especial,M2M,8840
2014,8,GO,62,M2M Padrão,M2M,40250
2014,8,GO,62,WCDMA,3G,3225010
2014,8,GO,64,CDMA IS 95,2G,763
2014,8,GO,64,Dados Banda Larga,3G,36336
2014,8,GO,64,GSM,2G,1102112
2014,8,GO,64,LTE,4G,21604
2014,8,GO,64,M2M Especial,M2M,427
2014,8,GO,64,M2M Padrão,M2M,8182
2014,8,GO,64,WCDMA,3G,1056970
2014,8,MA,98,CDMA IS 95,2G,13
2014,8,MA,98,Dados Banda Larga,3G,70963
2014,8,MA,98,GSM,2G,2382962
2014,8,MA,98,LTE,4G,31989
2014,8,MA,98,M2M Especial,M2M,2196
2014,8,MA,98,M2M Padrão,M2M,17402
2014,8,MA,98,WCDMA,3G,1778367
2014,8,MA,99,CDMA IS 95,2G,15
2014,8,MA,99,Dados Banda Larga,3G,14844
2014,8,MA,99,GSM,2G,1404408
2014,8,MA,99,LTE,4G,13081
2014,8,MA,99,M2M Especial,M2M,140
2014,8,MA,99,M2M Padrão,M2M,974
2014,8,MA,99,WCDMA,3G,843252
2014,8,MG,31,Dados Banda Larga,3G,349610
2014,8,MG,31,GSM,2G,5388255
2014,8,MG,31,LTE,4G,189464
2014,8,MG,31,M2M Especial,M2M,17391
2014,8,MG,31,M2M Padrão,M2M,264648
2014,8,MG,31,WCDMA,3G,4832928
2014,8,MG,32,Dados Banda Larga,3G,69822
2014,8,MG,32,GSM,2G,1353695
2014,8,MG,32,LTE,4G,25485
2014,8,MG,32,M2M Especial,M2M,2617
2014,8,MG,32,M2M Padrão,M2M,49373
2014,8,MG,32,WCDMA,3G,1071252
2014,8,MG,33,Dados Banda Larga,3G,22460
2014,8,MG,33,GSM,2G,1398255
2014,8,MG,33,LTE,4G,12385
2014,8,MG,33,M2M Especial,M2M,1566
2014,8,MG,33,M2M Padrão,M2M,16493
2014,8,MG,33,WCDMA,3G,734883
2014,8,MG,34,Dados Banda Larga,3G,103663
2014,8,MG,34,GSM,2G,1461502
2014,8,MG,34,LTE,4G,29736
2014,8,MG,34,M2M Especial,M2M,3057
2014,8,MG,34,M2M Padrão,M2M,28329
2014,8,MG,34,WCDMA,3G,1647836
2014,8,MG,35,Dados Banda Larga,3G,79231
2014,8,MG,35,GSM,2G,1896362
2014,8,MG,35,LTE,4G,31582
2014,8,MG,35,M2M Especial,M2M,5404
2014,8,MG,35,M2M Padrão,M2M,13646
2014,8,MG,35,WCDMA,3G,1357248
2014,8,MG,37,Dados Banda Larga,3G,46039
2014,8,MG,37,GSM,2G,891326
2014,8,MG,37,LTE,4G,15937
2014,8,MG,37,M2M Especial,M2M,958
2014,8,MG,37,M2M Padrão,M2M,4296
2014,8,MG,37,WCDMA,3G,660500
2014,8,MG,38,Dados Banda Larga,3G,45036
2014,8,MG,38,GSM,2G,1550351
2014,8,MG,38,LTE,4G,15061
2014,8,MG,38,M2M Especial,M2M,72
2014,8,MG,38,M2M Padrão,M2M,37022
2014,8,MG,38,WCDMA,3G,855639
2014,8,MS,67,CDMA IS 95,2G,659
2014,8,MS,67,Dados Banda Larga,3G,86618
2014,8,MS,67,GSM,2G,1635633
2014,8,MS,67,LTE,4G,56803
2014,8,MS,67,M2M Especial,M2M,4809
2014,8,MS,67,M2M Padrão,M2M,197717
2014,8,MS,67,WCDMA,3G,1794773
2014,8,MT,65,CDMA IS 95,2G,468
2014,8,MT,65,Dados Banda Larga,3G,65013
2014,8,MT,65,GSM,2G,1121902
2014,8,MT,65,LTE,4G,44977
2014,8,MT,65,M2M Especial,M2M,11736
2014,8,MT,65,M2M Padrão,M2M,76066
2014,8,MT,65,WCDMA,3G,1294005
2014,8,MT,66,CDMA IS 95,2G,217
2014,8,MT,66,Dados Banda Larga,3G,34479
2014,8,MT,66,GSM,2G,1137428
2014,8,MT,66,LTE,4G,24516
2014,8,MT,66,M2M Especial,M2M,1276
2014,8,MT,66,M2M Padrão,M2M,9410
2014,8,MT,66,WCDMA,3G,869745
2014,8,PA,91,CDMA IS 95,2G,9
2014,8,PA,91,Dados Banda Larga,3G,125973
2014,8,PA,91,GSM,2G,3515484
2014,8,PA,91,LTE,4G,60541
2014,8,PA,91,M2M Especial,M2M,1585
2014,8,PA,91,M2M Padrão,M2M,37711
2014,8,PA,91,WCDMA,3G,2673385
2014,8,PA,93,CDMA IS 95,2G,2
2014,8,PA,93,Dados Banda Larga,3G,14115
2014,8,PA,93,GSM,2G,609213
2014,8,PA,93,LTE,4G,11348
2014,8,PA,93,M2M Especial,M2M,100
2014,8,PA,93,M2M Padrão,M2M,9936
2014,8,PA,93,WCDMA,3G,445414
2014,8,PA,94,CDMA IS 95,2G,2
2014,8,PA,94,Dados Banda Larga,3G,17404
2014,8,PA,94,GSM,2G,1038643
2014,8,PA,94,LTE,4G,14082
2014,8,PA,94,M2M Especial,M2M,50
2014,8,PA,94,M2M Padrão,M2M,819
2014,8,PA,94,WCDMA,3G,707098
2014,8,PB,83,Dados Banda Larga,3G,64353
2014,8,PB,83,GSM,2G,2657643
2014,8,PB,83,LTE,4G,34385
2014,8,PB,83,M2M Especial,M2M,10249
2014,8,PB,83,M2M Padrão,M2M,115110
2014,8,PB,83,WCDMA,3G,2187130
2014,8,PE,81,Dados Banda Larga,3G,189744
2014,8,PE,81,GSM,2G,5161090
2014,8,PE,81,LTE,4G,103501
2014,8,PE,81,M2M Especial,M2M,19360
2014,8,PE,81,M2M Padrão,M2M,181263
2014,8,PE,81,WCDMA,3G,4689126
2014,8,PE,87,Dados Banda Larga,3G,19731
2014,8,PE,87,GSM,2G,1605819
2014,8,PE,87,LTE,4G,10795
2014,8,PE,87,M2M Padrão,M2M,300
2014,8,PE,87,WCDMA,3G,895936
2014,8,PI,86,Dados Banda Larga,3G,47761
2014,8,PI,86,GSM,2G,1507102
2014,8,PI,86,LTE,4G,21505
2014,8,PI,86,M2M Especial,M2M,2070
2014,8,PI,86,M2M Padrão,M2M,26992
2014,8,PI,86,WCDMA,3G,1317416
2014,8,PI,89,Dados Banda Larga,3G,9739
2014,8,PI,89,GSM,2G,711981
2014,8,PI,89,LTE,4G,3428
2014,8,PI,89,M2M Especial,M2M,20
2014,8,PI,89,M2M Padrão,M2M,330
2014,8,PI,89,WCDMA,3G,392147
2014,8,PR,41,CDMA IS 95,2G,6
2014,8,PR,41,Dados Banda Larga,3G,168978
2014,8,PR,41,GSM,2G,2249067
2014,8,PR,41,LTE,4G,122658
2014,8,PR,41,M2M Especial,M2M,91186
2014,8,PR,41,M2M Padrão,M2M,339674
2014,8,PR,41,WCDMA,3G,2647369
2014,8,PR,42,CDMA IS 95,2G,3
2014,8,PR,42,Dados Banda Larga,3G,25244
2014,8,PR,42,GSM,2G,990636
2014,8,PR,42,LTE,4G,16279
2014,8,PR,42,M2M Especial,M2M,26
2014,8,PR,42,M2M Padrão,M2M,77336
2014,8,PR,42,WCDMA,3G,770477
